game_id,season_type,week,game_date,home_team,away_team,posteam,defteam,location,stadium,roof,surface,temp,wind,qtr,down,ydstogo,yardline_100,time,quarter_seconds_remaining,game_seconds_remaining,score_differential,goal_to_go,posteam_timeouts_remaining,defteam_timeouts_remaining,play_type,rush_attempt,pass_attempt,field_goal_attempt,shotgun,no_huddle,qb_dropback,run_location,run_gap,pass_length,pass_location,air_yards,yards_after_catch,yards_gained,success,epa,touchdown
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,2.0,10,39.0,5:49,349.0,2149.0,3.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,middle,5.0,6.0,11.0,1.0,1.0481660824734718,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,1.0,10,28.0,5:10,310.0,2110.0,3.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,middle,-4.0,,0.0,0.0,-6.235599673,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,1.0,10,50.0,5:01,301.0,2101.0,-3.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,-3.0,0.0,-3.0,0.0,-0.965952054,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,2.0,13,53.0,4:17,257.0,2057.0,-3.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,right,4.0,0.0,4.0,0.0,-0.349509471,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,3.0,9,49.0,3:36,216.0,2016.0,-3.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,1.0,0.0,1.0,0.0,-1.09564128,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,4.0,8,48.0,2:40,160.0,1960.0,-3.0,0,2.0,2.0,punt,0.0,0.0,0.0,0,0,0.0,,,,,,,0.0,0.0,-0.533306947,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,1.0,10,84.0,2:33,153.0,1953.0,3.0,0,2.0,2.0,run,1.0,0.0,0.0,1,0,0.0,right,guard,,,,,3.0,0.0,-0.269123519,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,2.0,7,81.0,2:00,120.0,1920.0,3.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,right,0.0,11.0,11.0,1.0,0.8771598478779197,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,1.0,10,70.0,1:41,101.0,1901.0,3.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,left,6.0,0.0,6.0,0.0,-0.150659792,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,2.0,4,64.0,1:19,79.0,1879.0,3.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,left,4.0,4.0,8.0,1.0,0.6099476136732846,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,1.0,10,56.0,1:14,74.0,1874.0,3.0,0,2.0,2.0,run,1.0,0.0,0.0,1,1,1.0,right,end,,,,,2.0,0.0,-0.174393698,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,2.0,8,54.0,1:08,68.0,1868.0,3.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,,,,,-1.0,0.0,-0.427710051,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,3.0,9,55.0,1:01,61.0,1861.0,3.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,,,,,0.0,0.0,-0.891616709,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,4.0,9,55.0,0:56,56.0,1856.0,3.0,0,2.0,2.0,punt,0.0,0.0,0.0,0,0,0.0,,,,,,,0.0,0.0,-0.158232119,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,1.0,10,86.0,0:45,45.0,1845.0,-3.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,6.0,3.0,9.0,1.0,0.076434246,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,1.0,10,69.0,0:14,14.0,1814.0,-3.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,deep,right,41.0,0.0,41.0,1.0,2.0986932616932554,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,2,1.0,10,28.0,0:07,7.0,1807.0,-3.0,0,2.0,2.0,field_goal,0.0,0.0,1.0,0,0,0.0,,,,,,,0.0,1.0,0.7862579434159906,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,1.0,10,60.0,15:00,900.0,1800.0,0.0,0,3.0,3.0,run,1.0,0.0,0.0,1,0,0.0,left,end,,,,,3.0,0.0,-0.172202198,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,2.0,7,57.0,14:33,873.0,1773.0,0.0,0,3.0,3.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,middle,6.0,0.0,6.0,1.0,0.4262265295255929,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,3.0,1,51.0,14:10,850.0,1750.0,0.0,0,3.0,3.0,run,1.0,0.0,0.0,1,1,0.0,left,guard,,,,,2.0,1.0,0.4572318030986935,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,1.0,20,59.0,13:16,796.0,1696.0,0.0,0,3.0,3.0,run,1.0,0.0,0.0,1,0,0.0,left,guard,,,,,3.0,0.0,-0.373665622,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,2.0,17,56.0,12:41,761.0,1661.0,0.0,0,3.0,3.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,middle,12.0,2.0,14.0,1.0,0.7020898787304759,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,3.0,3,42.0,12:01,721.0,1621.0,0.0,0,3.0,3.0,run,1.0,0.0,0.0,1,1,0.0,left,end,,,,,5.0,1.0,1.2134897900978103,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,1.0,10,37.0,11:30,690.0,1590.0,0.0,0,3.0,3.0,run,1.0,0.0,0.0,1,1,0.0,right,tackle,,,,,13.0,1.0,0.9084998860489576,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,1.0,10,24.0,11:05,665.0,1565.0,0.0,0,3.0,3.0,run,1.0,0.0,0.0,1,1,0.0,right,tackle,,,,,3.0,0.0,-0.283594111,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,2.0,7,21.0,10:35,635.0,1535.0,0.0,0,3.0,3.0,run,1.0,0.0,0.0,1,1,0.0,right,end,,,,,4.0,0.0,-0.132017852,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,3.0,3,17.0,9:59,599.0,1499.0,0.0,0,3.0,3.0,run,1.0,0.0,0.0,1,0,0.0,left,end,,,,,17.0,1.0,2.684421451180242,1.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,1.0,10,80.0,9:50,590.0,1490.0,-6.0,0,3.0,3.0,run,1.0,0.0,0.0,0,0,0.0,left,end,,,,,9.0,1.0,0.9426396782509984,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,2.0,1,71.0,9:08,548.0,1448.0,-6.0,0,3.0,3.0,run,1.0,0.0,0.0,1,0,0.0,middle,,,,,,2.0,0.0,-0.165207148,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,1.0,10,69.0,8:29,509.0,1409.0,-6.0,0,3.0,3.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,right,1.0,15.0,16.0,1.0,1.157724223099649,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,1.0,10,53.0,7:45,465.0,1365.0,-6.0,0,3.0,3.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,15.0,3.0,18.0,1.0,1.1685954608255995,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,1.0,10,35.0,7:03,423.0,1323.0,-6.0,0,3.0,3.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,right,-6.0,11.0,5.0,1.0,0.1064270290080457,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,2.0,5,30.0,6:16,376.0,1276.0,-6.0,0,3.0,3.0,run,1.0,0.0,0.0,1,0,0.0,left,tackle,,,,,3.0,0.0,-0.154518869,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,1.0,3,3.0,5:25,325.0,1225.0,-6.0,1,3.0,3.0,run,1.0,0.0,0.0,1,0,0.0,right,end,,,,,-3.0,0.0,-1.028278506,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,2.0,6,6.0,4:45,285.0,1185.0,-6.0,1,3.0,3.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,6.0,0.0,6.0,1.0,1.953384728403762,1.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,1.0,10,70.0,4:40,280.0,1180.0,-1.0,0,3.0,3.0,run,1.0,0.0,0.0,1,0,0.0,right,guard,,,,,3.0,0.0,-0.29204249,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,2.0,7,67.0,4:05,245.0,1145.0,-1.0,0,3.0,3.0,pass,0.0,1.0,0.0,1,1,1.0,,,deep,left,22.0,,0.0,0.0,-0.759268082,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,3.0,7,67.0,4:01,241.0,1141.0,-1.0,0,3.0,3.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,right,-3.0,,0.0,0.0,-1.442920664,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,4.0,7,67.0,3:56,236.0,1136.0,-1.0,0,3.0,3.0,punt,0.0,0.0,0.0,0,0,0.0,,,,,,,0.0,1.0,0.7346570920199156,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,1.0,10,86.0,3:48,228.0,1128.0,1.0,0,3.0,3.0,run,1.0,0.0,0.0,1,0,0.0,left,tackle,,,,,7.0,1.0,0.3432778967544436,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,2.0,3,79.0,3:08,188.0,1088.0,1.0,0,3.0,3.0,run,1.0,0.0,0.0,1,0,0.0,left,tackle,,,,,1.0,0.0,-0.601294988,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,3.0,12,88.0,2:03,123.0,1023.0,1.0,0,3.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,6.0,,0.0,0.0,-0.983436014,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,4.0,12,88.0,2:00,120.0,1020.0,1.0,0,3.0,2.0,punt,0.0,0.0,0.0,0,0,0.0,,,,,,,0.0,0.0,-0.060021502,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,1.0,10,55.0,1:52,112.0,1012.0,-1.0,0,2.0,3.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,right,-2.0,6.0,4.0,0.0,-0.150875097,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,2.0,6,51.0,1:13,73.0,973.0,-1.0,0,2.0,3.0,run,1.0,0.0,0.0,1,1,0.0,right,end,,,,,-1.0,0.0,-1.053534553,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,3.0,7,52.0,0:32,32.0,932.0,-1.0,0,2.0,3.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,right,10.0,,0.0,0.0,-1.534652848,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,4.0,7,52.0,0:27,27.0,927.0,-1.0,0,2.0,3.0,punt,0.0,0.0,0.0,0,0,0.0,,,,,,,0.0,1.0,0.0192383420653641,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,3,1.0,10,87.0,0:19,19.0,919.0,1.0,0,3.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,8.0,3.0,11.0,1.0,0.6216770899482071,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,76.0,15:00,900.0,900.0,1.0,0,3.0,2.0,run,1.0,0.0,0.0,1,0,0.0,,,,,,,0.0,0.0,-0.786703445,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,2.0,11,77.0,14:17,857.0,857.0,1.0,0,3.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,right,3.0,4.0,7.0,1.0,2.262538949260488,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,55.0,13:44,824.0,824.0,1.0,0,3.0,2.0,run,1.0,0.0,0.0,1,0,0.0,right,guard,,,,,2.0,0.0,-0.386926844,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,2.0,8,53.0,13:03,783.0,783.0,1.0,0,3.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,deep,left,23.0,,0.0,0.0,-1.01464168,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,3.0,8,53.0,12:58,778.0,778.0,1.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,15.0,,0.0,0.0,-1.430728914,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,4.0,8,53.0,12:53,773.0,773.0,1.0,0,2.0,2.0,punt,0.0,0.0,0.0,0,0,0.0,,,,,,,0.0,1.0,0.4084551830310374,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,95.0,12:43,763.0,763.0,-1.0,0,2.0,2.0,run,1.0,0.0,0.0,1,0,0.0,right,tackle,,,,,3.0,0.0,-0.469219145,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,2.0,7,92.0,12:09,729.0,729.0,-1.0,0,2.0,2.0,run,1.0,0.0,0.0,1,1,0.0,right,end,,,,,3.0,0.0,-0.210186808,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,3.0,4,89.0,11:30,690.0,690.0,-1.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,middle,-1.0,,0.0,0.0,-1.220425428,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,4.0,4,89.0,11:25,685.0,685.0,-1.0,0,2.0,2.0,punt,0.0,0.0,0.0,0,0,0.0,,,,,,,0.0,0.0,-0.713499594,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,50.0,11:17,677.0,677.0,1.0,0,2.0,2.0,run,1.0,0.0,0.0,1,0,0.0,left,guard,,,,,4.0,0.0,-0.196706894,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,2.0,6,46.0,10:39,639.0,639.0,1.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,1.0,9.0,10.0,1.0,1.0468266508542,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,36.0,10:00,600.0,600.0,1.0,0,2.0,2.0,run,1.0,0.0,0.0,1,0,0.0,right,end,,,,,1.0,0.0,-0.45595418,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,2.0,9,35.0,9:26,566.0,566.0,1.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,8.0,,0.0,0.0,-0.697060577,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,3.0,14,40.0,8:57,537.0,537.0,1.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,2.0,8.0,10.0,1.0,0.281078371972516,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,4.0,4,30.0,8:14,494.0,494.0,1.0,0,2.0,2.0,field_goal,0.0,0.0,1.0,0,0,0.0,,,,,,,0.0,1.0,1.406699568211362,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,70.0,8:11,491.0,491.0,-4.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,10.0,3.0,13.0,0.0,-4.159650107,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,44.0,8:03,483.0,483.0,4.0,0,2.0,2.0,run,1.0,0.0,0.0,0,0,0.0,left,end,,,,,9.0,1.0,0.7614819600712508,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,2.0,1,35.0,7:21,441.0,441.0,4.0,0,2.0,2.0,pass,0.0,1.0,0.0,0,0,1.0,,,short,right,5.0,4.0,9.0,1.0,0.495856027,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,26.0,6:44,404.0,404.0,4.0,0,2.0,2.0,run,1.0,0.0,0.0,1,0,0.0,right,tackle,,,,,7.0,1.0,0.327329806,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,2.0,8,24.0,6:04,364.0,364.0,4.0,0,2.0,2.0,run,1.0,0.0,0.0,0,0,0.0,left,tackle,,,,,2.0,0.0,-0.345939848,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,3.0,6,22.0,5:21,321.0,321.0,4.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,deep,middle,22.0,0.0,22.0,1.0,3.5871296937111765,1.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,69.0,5:08,308.0,308.0,-11.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,5.0,-5.0,0.0,0.0,-0.457583776,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,2.0,10,69.0,4:40,280.0,280.0,-11.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,right,11.0,0.0,11.0,1.0,1.0688204172765836,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,58.0,4:35,275.0,275.0,-11.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,middle,15.0,4.0,19.0,1.0,1.241027592,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,39.0,4:14,254.0,254.0,-11.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,,,,,-6.0,0.0,-1.27324498,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,2.0,16,45.0,3:45,225.0,225.0,-11.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,deep,middle,20.0,0.0,20.0,1.0,2.093055639998056,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,25.0,3:39,219.0,219.0,-11.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,right,3.0,5.0,8.0,1.0,0.8091744703415316,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,2.0,2,17.0,3:34,214.0,214.0,-11.0,0,2.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,middle,5.0,2.0,7.0,1.0,0.2235830354620702,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,10.0,3:13,193.0,193.0,-11.0,1,2.0,2.0,run,1.0,0.0,0.0,1,1,0.0,left,tackle,,,,,6.0,1.0,0.4945576843165327,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,2.0,4,4.0,3:06,186.0,186.0,-11.0,1,2.0,2.0,pass,0.0,1.0,0.0,1,1,1.0,,,short,middle,4.0,0.0,4.0,1.0,1.6355707268230617,1.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,70.0,2:49,169.0,169.0,-10.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,left,-4.0,6.0,2.0,0.0,-0.30439841,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,2.0,9,69.0,2:20,140.0,140.0,-10.0,0,2.0,1.0,run,1.0,0.0,0.0,1,1,1.0,middle,,,,,,23.0,1.0,1.3468673257739283,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,46.0,2:11,131.0,131.0,-10.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,right,3.0,2.0,5.0,0.0,-0.001085028,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,2.0,10,46.0,1:58,118.0,118.0,-10.0,0,2.0,1.0,pass,0.0,1.0,0.0,1,0,1.0,,,short,middle,13.0,0.0,13.0,1.0,1.0917112004826777,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,WAS,DAL,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,2.0,10,33.0,1:44,104.0,104.0,-10.0,0,2.0,1.0,field_goal,0.0,0.0,1.0,0,0,0.0,,,,,,,0.0,1.0,1.5852307629789149,0.0
2024_12_DAL_WAS,REG,12,11/24/2024,WAS,DAL,DAL,WAS,Home,Northwest Stadium,outdoors,grass,55.0,5.0,4,1.0,10,49.0,1:39,99.0,99.0,7.0,0,1.0,2.0,run,1.0,0.0,0.0,1,0,0.0,right,end,,,,,-2.0,0.0,-0.973426021,0.0
